state,year,population,source_file,metric_name,measure_type,metric_value
Arizona,2021,7274078,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million_rank,5.0
Arizona,2021,7274078,state_data_2013-2023_20250514_3.csv,nonimmigrants,rank,5.0
Arizona,2021,7274078,state_data_2013-2023_20250514_3.csv,nonimmigrants,total,486160.0
Arizona,2021,7274078,state_data_2013-2023_20250514_3.csv,refugees,per_million,58.014
Arizona,2021,7274078,state_data_2013-2023_20250514_3.csv,refugees,per_million_rank,8.0
Arizona,2021,7274078,state_data_2013-2023_20250514_3.csv,refugees,rank,9.0
Arizona,2021,7274078,state_data_2013-2023_20250514_3.csv,refugees,total,420.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,adjustments,per_million,1332.147
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,adjustments,per_million_rank,16.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,adjustments,rank,14.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,adjustments,total,9830.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,asylees,per_million,41.613
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,asylees,per_million_rank,24.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,asylees,rank,18.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,asylees,total,310.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million,2302.114
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million_rank,17.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,rank,15.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,total,16980.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,naturalizations,per_million,2222.413
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,naturalizations,per_million_rank,20.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,naturalizations,rank,13.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,naturalizations,total,16400.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million,969.968
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million_rank,19.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,new_arrivals,rank,16.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,new_arrivals,total,7160.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million,277074.851
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million_rank,5.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,nonimmigrants,rank,5.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,nonimmigrants,total,2044140.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,refugees,per_million,139.477
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,refugees,per_million_rank,7.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,refugees,rank,10.0
Arizona,2022,7377566,state_data_2013-2023_20250514_3.csv,refugees,total,1030.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,adjustments,per_million,1553.052
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,adjustments,per_million_rank,13.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,adjustments,rank,14.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,adjustments,total,11610.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,asylees,per_million,105.981
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,asylees,per_million_rank,3.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,asylees,rank,6.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,asylees,total,790.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million,2701.181
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million_rank,16.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,rank,15.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,total,20190.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,naturalizations,per_million,1744.808
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,naturalizations,per_million_rank,26.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,naturalizations,rank,17.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,naturalizations,total,13040.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million,1148.129
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million_rank,21.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,new_arrivals,rank,16.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,new_arrivals,total,8580.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million,393573.715
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million_rank,5.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,nonimmigrants,rank,5.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,nonimmigrants,total,2941190.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,refugees,per_million,349.122
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,refugees,per_million_rank,6.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,refugees,rank,6.0
Arizona,2023,7473027,state_data_2013-2023_20250514_3.csv,refugees,total,2610.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,adjustments,per_million,530.513
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,adjustments,per_million_rank,44.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,adjustments,rank,38.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,adjustments,total,1570.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,asylees,per_million,3.379
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,asylees,per_million_rank,47.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,asylees,rank,42.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,asylees,total,10.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million,979.928
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million_rank,43.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,rank,40.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,total,2900.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,naturalizations,per_million,529.499
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,naturalizations,per_million_rank,47.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,naturalizations,rank,41.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,naturalizations,total,1570.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million,449.415
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million_rank,40.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,new_arrivals,rank,39.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,new_arrivals,total,1330.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million,23721.362
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million_rank,47.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,nonimmigrants,rank,40.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,nonimmigrants,total,70200.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,refugees,per_million,2.365
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,refugees,per_million_rank,48.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,refugees,rank,46.0
Arkansas,2013,2959400,state_data_2013-2023_20250514_3.csv,refugees,total,10.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,adjustments,per_million,485.949
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,adjustments,per_million_rank,45.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,adjustments,rank,38.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,adjustments,total,1440.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,asylees,per_million,3.033
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,asylees,per_million_rank,45.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,asylees,rank,43.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,asylees,total,10.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million,941.231
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million_rank,45.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,rank,39.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,total,2790.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,naturalizations,per_million,563.121
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,naturalizations,per_million_rank,47.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,naturalizations,rank,38.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,naturalizations,total,1670.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million,455.282
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million_rank,39.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,new_arrivals,rank,40.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,new_arrivals,total,1350.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million,33997.193
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million_rank,37.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,nonimmigrants,rank,37.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,nonimmigrants,total,100880.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,refugees,per_million,2.359
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,refugees,per_million_rank,46.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,refugees,rank,46.0
Arkansas,2014,2967392,state_data_2013-2023_20250514_3.csv,refugees,total,10.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,adjustments,per_million,491.597
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,adjustments,per_million_rank,45.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,adjustments,rank,39.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,adjustments,total,1460.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,asylees,per_million,4.029
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,asylees,per_million_rank,48.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,asylees,rank,44.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,asylees,total,10.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million,944.914
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million_rank,46.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,rank,40.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,total,2810.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,naturalizations,per_million,529.206
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,naturalizations,per_million_rank,48.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,naturalizations,rank,41.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,naturalizations,total,1580.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million,453.317
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million_rank,42.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,new_arrivals,rank,40.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,new_arrivals,total,1350.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million,40477.521
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million_rank,36.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,nonimmigrants,rank,36.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,nonimmigrants,total,120540.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,refugees,per_million,4.365
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,refugees,per_million_rank,49.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,refugees,rank,46.0
Arkansas,2015,2978048,state_data_2013-2023_20250514_3.csv,refugees,total,10.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,adjustments,per_million,538.811
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,adjustments,per_million_rank,45.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,adjustments,rank,38.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,adjustments,total,1610.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,asylees,per_million,11.037
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,asylees,per_million_rank,34.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,asylees,rank,33.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,asylees,total,30.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million,1056.216
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million_rank,45.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,rank,39.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,total,3160.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,naturalizations,per_million,605.033
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,naturalizations,per_million_rank,47.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,naturalizations,rank,39.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,naturalizations,total,1810.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million,517.405
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million_rank,44.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,new_arrivals,rank,39.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,new_arrivals,total,1550.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million,38216.433
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million_rank,38.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,nonimmigrants,rank,37.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,nonimmigrants,total,114260.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,refugees,per_million,2.676
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,refugees,per_million_rank,48.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,refugees,rank,47.0
Arkansas,2016,2989918,state_data_2013-2023_20250514_3.csv,refugees,total,10.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,adjustments,per_million,524.432
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,adjustments,per_million_rank,45.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,adjustments,rank,37.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,adjustments,total,1570.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,asylees,per_million,39.649
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,asylees,per_million_rank,21.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,asylees,rank,26.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,asylees,total,120.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million,1023.208
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million_rank,44.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,rank,39.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,total,3070.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,naturalizations,per_million,442.468
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,naturalizations,per_million_rank,47.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,naturalizations,rank,42.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,naturalizations,total,1330.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million,498.776
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million_rank,43.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,new_arrivals,rank,39.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,new_arrivals,total,1500.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million,44479.392
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million_rank,38.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,nonimmigrants,rank,36.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,nonimmigrants,total,133500.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,refugees,per_million,19.658
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,refugees,per_million_rank,43.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,refugees,rank,45.0
Arkansas,2017,3001345,state_data_2013-2023_20250514_3.csv,refugees,total,60.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,adjustments,per_million,516.325
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,adjustments,per_million_rank,45.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,adjustments,rank,40.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,adjustments,total,1550.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,asylees,per_million,54.49
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,asylees,per_million_rank,24.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,asylees,rank,28.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,asylees,total,160.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million,996.766
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million_rank,46.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,rank,39.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,total,3000.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,naturalizations,per_million,687.769
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,naturalizations,per_million_rank,44.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,naturalizations,rank,39.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,naturalizations,total,2070.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million,480.441
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million_rank,40.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,new_arrivals,rank,38.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,new_arrivals,total,1450.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million,46695.836
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million_rank,37.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,nonimmigrants,rank,35.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,nonimmigrants,total,140540.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,refugees,per_million,19.603
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,refugees,per_million_rank,43.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,refugees,rank,42.0
Arkansas,2018,3009733,state_data_2013-2023_20250514_3.csv,refugees,total,60.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,adjustments,per_million,587.845
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,adjustments,per_million_rank,45.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,adjustments,rank,36.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,adjustments,total,1770.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,asylees,per_million,16.568
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,asylees,per_million_rank,44.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,asylees,rank,39.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,asylees,total,50.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million,965.934
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million_rank,45.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,rank,38.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,total,2920.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,naturalizations,per_million,771.091
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,naturalizations,per_million_rank,45.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,naturalizations,rank,37.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,naturalizations,total,2330.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million,378.089
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million_rank,45.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,new_arrivals,rank,39.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,new_arrivals,total,1140.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million,44740.149
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million_rank,39.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,nonimmigrants,rank,37.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,nonimmigrants,total,135020.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,refugees,per_million,15.243
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,refugees,per_million_rank,43.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,refugees,rank,43.0
Arkansas,2019,3017804,state_data_2013-2023_20250514_3.csv,refugees,total,50.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,adjustments,per_million,491.616
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,adjustments,per_million_rank,43.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,adjustments,rank,35.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,adjustments,total,1480.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,asylees,per_million,7.961
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,asylees,per_million_rank,47.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,asylees,rank,44.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,asylees,total,20.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million,737.756
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million_rank,43.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,rank,38.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,total,2220.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,naturalizations,per_million,723.824
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,naturalizations,per_million_rank,38.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,naturalizations,rank,37.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,naturalizations,total,2180.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million,246.14
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,new_arrivals,per_million_rank,41.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,new_arrivals,rank,38.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,new_arrivals,total,740.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million,21673.91
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,nonimmigrants,per_million_rank,35.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,nonimmigrants,rank,37.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,nonimmigrants,total,65340.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,refugees,per_million,7.63
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,refugees,per_million_rank,43.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,refugees,rank,41.0
Arkansas,2020,3014546,state_data_2013-2023_20250514_3.csv,refugees,total,20.0
Arkansas,2021,3026870,state_data_2013-2023_20250514_3.csv,adjustments,per_million,596.656
Arkansas,2021,3026870,state_data_2013-2023_20250514_3.csv,adjustments,per_million_rank,40.0
Arkansas,2021,3026870,state_data_2013-2023_20250514_3.csv,adjustments,rank,36.0
Arkansas,2021,3026870,state_data_2013-2023_20250514_3.csv,adjustments,total,1810.0
Arkansas,2021,3026870,state_data_2013-2023_20250514_3.csv,asylees,per_million,3.964
Arkansas,2021,3026870,state_data_2013-2023_20250514_3.csv,asylees,per_million_rank,45.0
Arkansas,2021,3026870,state_data_2013-2023_20250514_3.csv,asylees,rank,44.0
Arkansas,2021,3026870,state_data_2013-2023_20250514_3.csv,asylees,total,10.0
Arkansas,2021,3026870,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million,854.348
Arkansas,2021,3026870,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,per_million_rank,40.0
Arkansas,2021,3026870,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,rank,36.0
Arkansas,2021,3026870,state_data_2013-2023_20250514_3.csv,lawful_permanent_residents,total,2590.0
Arkansas,2021,3026870,state_data_2013-2023_20250514_3.csv,naturalizations,per_million,685.196
